fussy	谨慎的：involving great care；过分雕琢的：excessively decorated；挑剔的：hard to please
fusty	过时的：old-fashioned；腐臭的：stale odors
futile	无效的，无用的：ineffective；不严肃的：lacking in seriousness
gadfly	刺激物：provocative stimulus；令人反感的人：annoys
gaffe	（社交上）失礼，失态：social blunder；明显的错误，错误判断：blatant mistake
gainsay	否认：declare false；反对：oppose
gall	（使）焦躁，激怒：irritate；深深的敌意：ill will；大胆，无耻：boldness
gallant	英勇的：brave, chivalrous；高贵的，慷慨的：dignified and generous
galvanize	（好似用电击）刺激：stimulate excite
gamble	赌博，孤注一掷：bet；（使）受到威胁，冒险：in danger
gambol	欢跳，雀跃：playfully
gangly	身材瘦长的：tall
garble	曲解，篡改，混淆（以至使无法理解）：distort misleading；筛选，除杂：remove
gargantuan	巨大的：tremendous；
garish	过于鲜艳的，过于张扬的：strident color
garment	衣服：clothing
garrulous	啰嗦的，话多得令人厌烦的：tiresomely, talkative
gash	深长的伤口或切口：deep cut；砍伤，切开：make gash
gasification	气化：gas；
gauche	笨拙的，缺乏社交经验的：lacking grace
gaudy	俗丽的：excessively showy
gauge	测量标准：measurement standard；判定：determine
gear	调整（以配合）：adjust
genial	和蔼亲切的：easygoing；友好的，热心的：kindly feeling；温暖的：neither too high nor too low
genteel	有教养的，不粗俗的：free from vulgarity
germane	有关的，适当的：relevant
gibe	嘲弄：taunting words
giddy	轻率不严肃的：lacking in seriousness；喜悦的：elated
gild	（带欺骗性地）修改，润色：deceptively attractive
gist	要点：main point
gladiator	角斗士：engaged fight death；参与打斗或辩论的人：engaging in controversy
glaze	给…上釉，妆点：coat glaze；使平滑：glossy surface
glib	流利圆滑的（常含有不真诚或欺诈的成分），油腔滑调的：fluency insincere deceitful；缺乏深度的，肤浅的：lacking depth
glisten	闪光：shine sparkling
glitch	小故障：minor malfunction
gloat	幸灾乐祸，自鸣得意：self-satisfaction
gloomy	黯淡无光的：without light；忧郁的：low spirits
gloss	简短解释：brief explanation, obscure；（欺骗性的）光鲜外表：attractive appearance；敷衍潦草做事（甚至忽略）：too lightly；开脱（罪名）：less bad
glossy	平滑的，有光泽的：smooth surface
glut	使过量，使充满：beyond capacity
glutinous	胶状的粘的：glue
glutton	贪吃者：immoderate food
goad	刺激，驱使，激发：incite rouse
gobble	狼吞虎咽：eat greedily
goggle	凝视：look
goldbrick	逃避工作和责任：shirk responsibilities
gorge	峡谷：canyon；狼吞虎咽：eat greedily
gossamer	虚无缥缈的东西：insubstantial；轻薄的，薄弱的：light
gourmand	嗜食者，大胃王：excessively fond of eating
gourmet	美食家：connoisseur food
grandeur	宏伟，壮丽：grand
grandiloquent	（语言等）浮夸的：extravagantly, bombastic
grandiose	自命不凡的，浮夸的：grandeur；宏大的：greatness
grandstand	为了给人留下印象而表演，哗众取宠：impress
grate	刮擦（以发出刺耳的声音）：rasping；骚扰，惹恼：irritate
gratify	使满足：desired please
gratuitous	无根据的，无理由的：unwarranted；无报酬的，免费的：without return；多余的：not needed
green	无经验的：deficient experience
gregarious	爱社交的：enjoy the company；群居的：group with others
grieve	（使）感到悲伤：deep sadness
grimace	因痛苦而面部扭曲，（作）怪相，（作）鬼脸：contortion pain, disgust or disapproval
grin	咧嘴笑，咧嘴笑着表示：express an emotion
gripe	抱怨：dissatisfaction；（通过连续让人讨厌的举动）激怒，惹怒：disturb
grisly	令人反感的，令人恐惧的：repugnance
groove	享受，极其满意，过得快活：take pleasure in
grotesque	难看的：unpleasant
grovel	卑躬屈膝：draw back, fearful submission
grueling	费时间花心思的：requiring 
guile	狡猾，狡诈：misleading
guilt	自责，悔恨：wrongdoing
gull	欺骗：untrue
gullible	易受骗的，易被利用的：cheated
gush	（使）大量涌出：great volume；（使）情感强烈外溢：exaggerated display
gust	情感爆发：sudden intense expression
guzzle	狂饮：drink greedily
hack	雇佣文人：writer commercial；乱砍；开辟：irregular blows；成功完成：skillfully or efficiently；忍受：put up with
hackneyed	陈腐的，缺乏创新的：lacking freshness originality
halcyon	宁静的，平静的：free from；繁荣的，丰富的：affluent
hale	强壮的，健壮的：free from infirmity or illness；拖，拉：cause to follow
half-baked	不明智的：lack of good sense or judgment
hallmark	典型的特征：conspicuous feature
hallow	尊敬，把…视为神圣：respect
hallucination	错觉：false idea
ham-handed	笨手笨脚的：lacking dexterity
hammer	屡次重申：repeated
hamper	阻碍：restrict the movement, impede
hamstring	使无效，使无力：ineffective
hangdog	伤心的，沮丧的：sad, dejected
hanker	向往，渴望：desire, yearn
haphazard	无秩序的，无目标的：lack of plan, order or direction
harangue	（发表）长篇大论：long pompous
harass	烦扰：irritate persistently；耗尽…的体力：use up
harbinger	预言者：presages
harbor	提供住处，隐匿：provide habitat；心怀，牢记：keep in one’s mind
hard-bitten	顽强的，经受得住困境、压力的：able to withstand
hardy	顽强的：able to withstand；愿意冒风险的：willing to take risks
harmonious	和谐一致的：agreeably related
harness	利用：utilize
harrow	折磨，使苦恼：distress torment
harry	不断烦扰，骚扰：distress, harass
