groggy	虚弱的，（走路）不稳的：weak and unsteady；无法思考的，头脑不清的：not able to think or move
grudge	怨恨，仇恨：ill will
grumble	（尤指低声地）抱怨，埋怨：complain
halfhearted	不感兴趣的，不热情的：lacking heart
heckle	起哄，使难堪：harass
hierarchical	分等级的，等级制的：classified
hobble	跛行，蹒跚而行：haltingly or with difficulty；阻碍，妨碍：hamper the action
humdrum	千篇一律，单调：lack of variety；无聊的，乏味的：lacking excitement
humiliate	羞辱，使丧失尊严：to a lower position
hypothetical	假设，前提条件：starting point；假定的：assumption speculation
idiosyncrasy	独特而奇怪的习惯：odd or peculiar habit
idle	闲置的，未使用的：not turned to use；懒散的：lazy；懒散度日，无所事事：without working
ill-bred	没有教养的，没有礼貌的：impolite
illustrious	著名的，杰出的：distinguished
imperishable	不能被摧毁的：impossible to destroy；不朽的，永恒的：occurring forever
implicit	不言而喻的，心照不宣的：understood though unexpressed；无疑问的，无保留的：without doubt
impostor	冒名顶替者，骗子：assumes false identity
impunity	免责，免受处罚：freedom from punishment
incentive	刺激，诱因：incites
incumbent	义不容辞的，必须的：obligation duty
indecorous	不合礼节的，不得体的：conflicting with accepted standards
infraction	违背，违反：failure to uphold the requirements
justify	证明...的合理性，为...辩解：prove to be just, right
lag	最终的，最后的：following all others；缓慢行走：slowness；萎靡，失去活力：lose bodily strength
lance	长矛，标枪：long straight handle and sharp head or blade；刺穿，刺破：penetrate
lax	松弛的，不紧的，不严格的：not tense, firm, or rigid；懈怠的，漫不经心的：failing to give proper care
license	许可，认可：approval；自由：move freely；放荡：disregard for standards；准许，授权使用：permit or authorize
lionize	追捧，把...捧为名人：celebrity
ludicrous	荒唐的，可笑的：derisive laughter
luminous	发光的，有光泽的：emitting or reflecting light；杰出的：standing above
lurid	恐怖的：令人反感的：causing revulsion；面色苍白的，病态的：pale in appearance
machination	诡计：scheming or crafty action
madcap	热爱冒险的人：seeks our very dangerous or foolhardy adventures；大胆的，鲁莽的：foolishly adventurous or bold
magnitude	重要，重大：greatness in significance；巨大：greatness in size
malevolent	恶意的，恶毒的：vicious ill will, spite, hatred
malignant	恶毒的，邪恶的：desire to cause someone pain
maneuver	巧妙地操纵：guide with adroitness and design
marginal	边缘的：near a border；不重要的：not of central importance
meditate	思索，沉思：focus
menial	仆人，奴仆：servant；卑贱的，低下的：spirit of humility or unseemly submissiveness
meretricious	艳俗的，俗气的：vulgar manner
milieu	环境，氛围：physical or social setting
military	军事的，军用的：soldiers, arms, or war
misapprehension	错误的理解、判断：failure to understand；wrong judgment
monarch	君主，帝王：rules；巨头，大亨：person of rank, power, or influence
monopolize	垄断，主宰：complete control
nirvana	彻底放松的状态：disregardful or unconscious；天堂，极乐世界：utter perfection and happiness
nostalgia	思乡之情：homesick；怀旧，怀念：sentimental yearning for return
notoriety	（尤指因为丑闻而出名的）名人：widely known something bad；坏名声：ill fame
nourish	养育，培养：provide with food；培养，促进：help with growth
novice	新手，初学者：new
nullification	（尤指法律条文等正式的）废除，废弃：doing away
numb	失去感觉的：devoid of sensation；麻木的，无感情的：devoid of emotion
oaf	愚蠢的人：stupid person
observant	警惕的，警觉的：paying close attention；严格遵守（规章、制度或原则）的：observing
obsolete	过时的，被淘汰的：no longer useful
onset	攻击，进攻：attack, assault；起始，开始：begins
ordeal	严峻的考验：severe trial
ostensible	表面上的，佯装的：appearing to be true
outgrowth	结果，后果：traceable to a cause
outmoded	过时的，废弃的：no longer usable
override	不顾：set aside
overshadow	使变黯淡：make dark, dim；（在重要性上）超越，超过：exceed in importance
overwhelm	淹没：cover；（感情上、精神上）使无所适从，使难以忍受：subject to mental stress
overwrought	十分激动的，非常不安的：agitation；（装饰、文风等）过分华丽的：excessively decorated
palaver	对话，交流：exchange of views；闲聊：profusely or idly
palpitation	（有节奏的）舒张收缩：expanding and contracting
panacea	万能药，万灵药：remedy for all ills
peculiarity	特征，特点：distinguishing characteristic
pedagogical	教学的；教师的：teacher or education
peel	剥去...的皮：strip off；脱去（衣服等）：take off clothes
perceptive	敏锐的：sense slight differences；洞察力强的：deep understanding
perilous	危险的：potential loss or injury
perquisite	额外的好处：given in addition
petulant	易怒的，爱发脾气的：easily irritated
pioneer	扩荒者，先驱者：first to settle；最初的，最早的：coming before；开创，创造：open up
pious	（信仰上）虔诚的：devotion to divine worship；忠诚的：firm in one's allegiance
pitfall	陷阱：capture and hold animals；（不易察觉的）危害：hidden danger
pivotal	最关键的，最为重要的：greatest possible importance
placid	宁静的，风平浪静的：free from storms；冷静的，淡定的：free from agitation
playful	爱开玩笑的，好打闹的：joking or teasing
plebeian	平民的，社会下层：low social or economic rank
plentitude	丰富，充沛：more than sufficient；大量：considerable amount
plodder	行走缓慢的人：moves slowly
plush	（味道等）浓郁的：abundance quality；奢华的，豪华的：notably luxurious
poach	水煮：cook in a liquid
pointer	（仪表上的）指针：scale indicator；忠告，建议：suggestion or hint
pragmatic	实用主义的，务实的：practical approach
premeditate	预谋：think about beforehand
prerequisite	先决条件，前提：necessary to an end
prerogative	特权，权力：right, power, privilege
proclaim	宣告，使...公之于众：declare publicly
project	方案，计划：specific plan；凸出：extend outward；预测，预计：based on present data or trends
proprietary	所有权：ownership；私营的：privately owned
prototype	原型：original model
rampant	（植物）生长茂盛的：growing thickly；猖獗的，不受限制的：occurring without restraint
ravenous	食量大的，贪食的；贪婪的：huge appetite
redeem	实践，履行（诺言等）：required；改过自新：make better
refreshing	令人身心振奋的，提神的：renewing effect
remnant	残余，剩余物：left over
