veracious	诚实的，说实话的：telling the truth；精确的，准确的：precise
verbatim	逐字地，一字不差地：exact words
verbose	冗长的，啰嗦的：more than necessary
verdant	（因长满植物而）翠绿的，郁郁葱葱的：green with vegetation
verify	校验，证实：determine accuracy
verisimilar	貌似真实的：appearing to be true
veritable	真正的，确实的：not false
vernacular	方言：nonstandard language；非正式的，口头的：suitable for speech
versatile	多才多艺的，全能的：different things；易改变的：fluctuating readily
verse	使精通，使熟悉：familiarize；诗歌：rhythm lyrical effect
vertigo	眩晕：dizzy
verve	活力，热情：vitality
vessel	管：tube body fluid；船，舰艇：watercraft
vestige	微小的痕迹；小痕迹：smallest trace
vestigial	退化的，发育不全的：simple structure
veteran	老兵；有丰富经验的人：knowledge through long experience；经验丰富的，资深的：knowledge, experience
veto	否决，禁止：forbid, prohibit
vex	使烦恼，使恼怒：bring agitation
viable	可行的：being done
vicarious	代理的，取代的：substitute for another
vicious	凶恶的，恶毒的：desire to inflict；猛烈的：violence or ferocity
vicissitude	自然变化，变迁兴衰：natural change
victimize	使受骗：subject to deception
vigilant	警醒的，警惕的：alertly watchful
vignette	简介，短文：vivid representation
vigorous	精力旺盛的：active strength；强健的：withstand hardship
vilify	诽谤，辱骂：utter slanderous statements
vim	活力，精力：energy
vindicate	为...平反，为...辩护，使无罪：free from blame；证明，证实：give evidence
vindictive	复仇的，有寻仇倾向的：seek revenge
virtuoso	艺术鉴赏家，专家：masterly skill；经验丰富的，技艺精湛的：exceptional knowledge
virtuous	品德高尚的，正直的：showing moral excellence
virulent	有毒的：poisonous；凶残的：destructive course
viscid	有粘性的：glutinous
viscous	粘稠的，粘的：viscid
visionary	空想的，不切实际的：guided by ideals；幻觉的：in the imagination；有远见的：foresight
vitality	活力，生命力：vigor
vitiate	削弱，损害：reduce the value；（在道德、审美上）降低，堕落：debase in moral
vitriolic	（言辞）刻薄的：scathing
vituperate	谩骂，责骂：abuse or censure
vivacious	活泼的，快活的：lively
vociferous	喧哗的，大叫大嚷的：vehement outcry
volatile	多变的：rapid change
volition	意志，自愿选择的行为：making one's own choices
voluble	健谈的，多话的：ready speech
voluminous	卷数多的，大量的，庞大的：great number
voluptuous	奢侈逸乐的，沉湎酒色的：enjoyments luxury
voracious	有很大食量的，贪吃的：huge appetite；贪婪的，如饥似渴的：insatiable
votary	崇拜者，信徒：fervently devoted
vouch	担保，声称为真：give a guarantee
vulgar	粗俗的，无教养的：crude；口头的，非正式的：suitable for speech
vulnerable	易受攻击的，脆弱的：open to attack
waddle	摇摇摆摆地走：tilt the body from side to side
waffle	胡扯：talk foolishly
waft	飘荡，漂浮：float
wag	诙谐幽默的人：humorous；摆动：move to and fro or up and down
wan	苍白的，病态的：poor health
wanderlust	旅游癖：impulse to travel
wane	减少，衰退，降低：decrease
want	短缺：lacking；渴望：desire
warmonger	好战者：urges war
warp	使偏向：turn；扭曲，变形：twist；曲解：alter the meaning
warrant	向...保证质量：assume responsibility for the satisfactory quality；批准，认可：give official acceptance
wary	小心的，机警的，谨慎的：caution
wastrel	肆意挥霍的人，败家子：expends self-indulgently
watershed	重要关头，分水岭：turning point
wax	月亮渐满：increase in phase of the moon；用蜡涂、处理或上光：coat；增大，增强：increase
waylay	埋伏，伏击：attack
welter	混乱，动乱：disorder
wheedle	（用花言巧语）诱惑，哄骗：persuade by flattery
whet	磨快：sharpen
whiff	微风：slight gust；细微的信号，轻微痕迹：imperceptible sign
whimsical	反复无常的：sudden illogical changes
wholesome	有益身心健康的：promoting health
wicked	邪恶的：morally bad
wince	畏缩：shrink back from pain
windbag	健谈的人：talkative
windy	冗长的：verbosity
winsome	迷人的，漂亮的：pleasing and engaging
wit	机智，智慧：ability to understand；智者，有智慧的人：intelligence
withdraw	撤退：take back
wither	枯萎，凋谢：become sapless
withhold	抑制；扣压，不给予：refrain from giving
wizen	（使）凋谢，（使）枯萎：become wrinkled；凋谢的，枯萎的：dried up
wobble	摇晃，颤抖：move or proceed unsteadily；犹豫不决：show uncertainty
worldly	世间的，世俗的：rather than spiritual；老练的：experienced
worship	崇拜，敬仰：respect；崇拜，膜拜：offer honor or respect
wrangle	纷争，争端：differing opinions；争吵：quarrel
wretched	极差的：poor in quality；沮丧的：dejected
wry	扭曲的：twisted, bent；坚持错误的：stubborn to wrong
xenophobe	仇视（或畏惧）外国人（或外国事物）者：fearful of what is foreign
yoke	连接：become joined
yokel	乡下人，天真纯朴的人：inhabitant of a rural area
zeal	热心，热诚：enthusiastic devotion
zealot	狂热者：a fanatical partisan
zenith	最高点，巅峰：culminating
zesty	刺激的，开胃的：piquant
